game_date,action_type,combined_shot_type,game_event_id,game_id,lat,loc_x,loc_y,lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,team_id,team_name,matchup,opponent,shot_id,win.loss
11/26/06,Jump Shot,Jump Shot,41,20600199,33.8553,-164,189,-118.4338,5,1,0,2006-07,59,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. NJN,NJN,9866,1
11/26/06,Jump Shot,Jump Shot,38,20600199,33.9903,-49,54,-118.3188,6,1,0,2006-07,40,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. NJN,NJN,9865,1
11/26/06,Jump Shot,Jump Shot,409,20600199,33.8833,204,161,-118.0658,5,4,0,2006-07,49,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. NJN,NJN,9877,1
11/26/06,Jump Shot,Jump Shot,223,20600199,34.0683,190,-24,-118.0798,11,3,0,2006-07,40,19,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. NJN,NJN,9872,1
11/26/06,Jump Shot,Jump Shot,192,20600199,33.8713,-126,173,-118.3958,2,2,0,2006-07,31,21,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. NJN,NJN,9871,1
11/26/06,Layup Shot,Layup,232,20600199,34.0443,0,0,-118.2698,10,3,0,2006-07,45,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. NJN,NJN,9874,1
11/26/06,Jump Shot,Jump Shot,400,20600199,33.9113,151,133,-118.1188,6,4,0,2006-07,57,20,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. NJN,NJN,9876,1
11/26/06,Layup Shot,Layup,46,20600199,34.0443,0,0,-118.2698,5,1,0,2006-07,31,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. NJN,NJN,9867,1
11/26/14,Jump Shot,Jump Shot,335,21400222,33.8553,176,189,-118.0938,4,3,0,2014-15,13,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. MEM,MEM,21418,0
11/26/14,Jump Shot,Jump Shot,335,21400222,33.8553,176,189,-118.0938,4,3,0,2014-15,13,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. MEM,MEM,21418,1
11/26/14,Jump Shot,Jump Shot,509,21400222,33.9063,-205,138,-118.4748,0,4,0,2014-15,9,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. MEM,MEM,21426,0
11/26/14,Jump Shot,Jump Shot,509,21400222,33.9063,-205,138,-118.4748,0,4,0,2014-15,9,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. MEM,MEM,21426,1
11/26/14,Jump Shot,Jump Shot,327,21400222,33.9343,222,110,-118.0478,5,3,0,2014-15,32,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. MEM,MEM,21417,0
11/26/14,Jump Shot,Jump Shot,327,21400222,33.9343,222,110,-118.0478,5,3,0,2014-15,32,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. MEM,MEM,21417,1
11/26/14,Jump Shot,Jump Shot,343,21400222,33.9203,106,124,-118.1638,3,3,0,2014-15,15,16,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. MEM,MEM,21420,0
11/26/14,Jump Shot,Jump Shot,343,21400222,33.9203,106,124,-118.1638,3,3,0,2014-15,15,16,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. MEM,MEM,21420,1
11/26/14,Jump Hook Shot,Jump Shot,454,21400222,34.0323,-19,12,-118.2888,4,4,0,2014-15,13,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. MEM,MEM,21422,0
11/26/14,Jump Hook Shot,Jump Shot,454,21400222,34.0323,-19,12,-118.2888,4,4,0,2014-15,13,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. MEM,MEM,21422,1
11/26/14,Jump Shot,Jump Shot,468,21400222,33.9923,223,52,-118.0468,2,4,0,2014-15,26,22,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. MEM,MEM,21424,0
11/26/14,Jump Shot,Jump Shot,468,21400222,33.9923,223,52,-118.0468,2,4,0,2014-15,26,22,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. MEM,MEM,21424,1
11/26/14,Jump Shot,Jump Shot,490,21400222,33.8573,-164,187,-118.4338,1,4,0,2014-15,9,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. MEM,MEM,21425,0
11/26/14,Jump Shot,Jump Shot,490,21400222,33.8573,-164,187,-118.4338,1,4,0,2014-15,9,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. MEM,MEM,21425,1
11/26/14,Jump Shot,Jump Shot,337,21400222,34.0323,95,12,-118.1748,3,3,0,2014-15,25,9,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. MEM,MEM,21419,0
11/26/14,Jump Shot,Jump Shot,337,21400222,34.0323,95,12,-118.1748,3,3,0,2014-15,25,9,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. MEM,MEM,21419,1
11/26/14,Layup Shot,Layup,211,21400222,34.0193,9,25,-118.2608,3,2,0,2014-15,33,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. MEM,MEM,21412,0
11/26/14,Layup Shot,Layup,211,21400222,34.0193,9,25,-118.2608,3,2,0,2014-15,33,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. MEM,MEM,21412,1
11/26/14,Jump Shot,Jump Shot,238,21400222,34.0103,-105,34,-118.3748,1,2,0,2014-15,31,11,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. MEM,MEM,21415,0
11/26/14,Jump Shot,Jump Shot,238,21400222,34.0103,-105,34,-118.3748,1,2,0,2014-15,31,11,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. MEM,MEM,21415,1
11/26/14,Driving Finger Roll Layup Shot,Layup,348,21400222,34.0333,-5,11,-118.2748,1,3,0,2014-15,41,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. MEM,MEM,21421,0
11/26/14,Driving Finger Roll Layup Shot,Layup,348,21400222,34.0333,-5,11,-118.2748,1,3,0,2014-15,41,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. MEM,MEM,21421,1
11/26/96,Layup Shot,Layup,97,29600179,34.0443,0,0,-118.2698,2,1,0,1996-97,28,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ PHI,PHI,22941,1
11/26/96,Jump Shot,Jump Shot,357,29600179,33.8283,-77,216,-118.3468,0,3,0,1996-97,15,22,1,3PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ PHI,PHI,22945,1
11/26/96,Layup Shot,Layup,350,29600179,34.0443,0,0,-118.2698,1,3,0,1996-97,17,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ PHI,PHI,22944,1
11/26/96,Jump Shot,Jump Shot,144,29600179,33.7803,3,264,-118.2668,8,2,0,1996-97,50,26,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL @ PHI,PHI,22943,1
11/26/96,Dunk Shot,Dunk,411,29600179,34.0443,0,0,-118.2698,8,4,0,1996-97,21,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ PHI,PHI,22947,1
11/26/96,Jump Shot,Jump Shot,386,29600179,33.8303,-92,214,-118.3618,10,4,0,1996-97,10,23,1,3PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ PHI,PHI,22946,1
11/26/96,Layup Shot,Layup,445,29600179,34.0443,0,0,-118.2698,4,4,0,1996-97,44,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ PHI,PHI,22950,1
11/26/96,Jump Shot,Jump Shot,423,29600179,33.9923,-153,52,-118.4228,6,4,0,1996-97,45,16,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ PHI,PHI,22948,1
11/26/96,Jump Shot,Jump Shot,110,29600179,33.7933,-155,251,-118.4248,0,1,0,1996-97,33,29,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL @ PHI,PHI,22942,1
11/27/01,Jump Shot,Jump Shot,306,20100204,33.8393,77,205,-118.1928,3,3,0,2001-02,28,21,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. MIL,MIL,1755,1
11/27/01,Turnaround Jump Shot,Jump Shot,78,20100204,34.0353,157,9,-118.1128,2,1,0,2001-02,16,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. MIL,MIL,1745,1
11/27/01,Turnaround Jump Shot,Jump Shot,354,20100204,33.8883,96,156,-118.1738,11,4,0,2001-02,48,18,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. MIL,MIL,1760,1
11/27/01,Fadeaway Jump Shot,Jump Shot,254,20100204,34.0503,148,-6,-118.1218,9,3,0,2001-02,15,14,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. MIL,MIL,1754,1
11/27/01,Jump Shot,Jump Shot,345,20100204,33.7873,-10,257,-118.2798,0,3,0,2001-02,7,25,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. MIL,MIL,1759,1
11/27/01,Running Jump Shot,Jump Shot,84,20100204,34.0023,11,42,-118.2588,1,1,0,2001-02,18,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. MIL,MIL,1746,1
11/27/01,Running Jump Shot,Jump Shot,19,20100204,34.0443,0,0,-118.2698,9,1,0,2001-02,36,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. MIL,MIL,1743,1
11/27/01,Driving Layup Shot,Layup,202,20100204,34.0443,0,0,-118.2698,1,2,0,2001-02,49,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. MIL,MIL,1748,1
11/27/01,Jump Shot,Jump Shot,218,20100204,34.0443,0,0,-118.2698,0,2,0,2001-02,44,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. MIL,MIL,1750,1
11/27/01,Slam Dunk Shot,Dunk,314,20100204,34.0443,0,0,-118.2698,2,3,0,2001-02,54,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. MIL,MIL,1757,1
11/27/01,Jump Shot,Jump Shot,223,20100204,33.7823,-1,262,-118.2708,0,2,0,2001-02,29,26,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. MIL,MIL,1751,1
11/27/01,Jump Shot,Jump Shot,373,20100204,33.8253,132,219,-118.1378,10,4,0,2001-02,12,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. MIL,MIL,1761,1
11/27/01,Jump Shot,Jump Shot,433,20100204,33.9513,-141,93,-118.4108,4,4,0,2001-02,29,16,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. MIL,MIL,1764,1
11/27/01,Slam Dunk Shot,Dunk,249,20100204,34.0443,0,0,-118.2698,9,3,0,2001-02,59,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. MIL,MIL,1753,1
11/27/01,Jump Shot,Jump Shot,337,20100204,33.7873,-1,257,-118.2708,0,3,0,2001-02,40,25,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. MIL,MIL,1758,1
11/27/01,Reverse Layup Shot,Layup,216,20100204,34.0443,0,0,-118.2698,0,2,0,2001-02,50,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. MIL,MIL,1749,1
11/27/01,Tip Shot,Tip Shot,378,20100204,34.0443,0,0,-118.2698,10,4,0,2001-02,31,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. MIL,MIL,1762,1
11/27/01,Jump Shot,Jump Shot,310,20100204,33.8963,91,148,-118.1788,3,3,0,2001-02,14,17,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. MIL,MIL,1756,1
11/27/02,Slam Dunk Shot,Dunk,227,20200206,34.0443,0,0,-118.2698,1,2,0,2002-03,36,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ ORL,ORL,3473,0
11/27/02,Reverse Layup Shot,Layup,335,20200206,34.0443,0,0,-118.2698,3,3,0,2002-03,2,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ ORL,ORL,3479,0
11/27/02,Layup Shot,Layup,88,20200206,34.0443,0,0,-118.2698,2,1,0,2002-03,37,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ ORL,ORL,3465,0
11/27/02,Jump Shot,Jump Shot,304,20200206,33.8373,-82,207,-118.3518,6,3,0,2002-03,23,22,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ ORL,ORL,3477,0
11/27/02,Jump Shot,Jump Shot,373,20200206,33.8633,-23,181,-118.2928,0,3,0,2002-03,6,18,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ ORL,ORL,3480,0
11/27/02,Fadeaway Jump Shot,Jump Shot,81,20200206,34.0523,154,-8,-118.1158,3,1,0,2002-03,16,15,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL @ ORL,ORL,3464,0
11/27/02,Jump Shot,Jump Shot,187,20200206,33.9403,-123,104,-118.3928,5,2,0,2002-03,17,16,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ ORL,ORL,3470,0
11/27/02,Finger Roll Shot,Layup,399,20200206,34.0443,0,0,-118.2698,9,4,0,2002-03,6,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ ORL,ORL,3484,0
11/27/02,Jump Shot,Jump Shot,41,20200206,34.0633,135,-19,-118.1348,6,1,0,2002-03,21,13,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL @ ORL,ORL,3462,0
11/27/02,Jump Shot,Jump Shot,67,20200206,34.0083,-171,36,-118.4408,4,1,0,2002-03,30,17,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ ORL,ORL,3463,0
11/27/02,Jump Shot,Jump Shot,319,20200206,33.8353,-20,209,-118.2898,4,3,0,2002-03,52,20,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ ORL,ORL,3478,0
11/27/02,Fadeaway Jump Shot,Jump Shot,390,20200206,34.0703,143,-26,-118.1268,10,4,0,2002-03,16,14,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL @ ORL,ORL,3483,0
11/27/02,Slam Dunk Shot,Dunk,455,20200206,34.0443,0,0,-118.2698,3,4,0,2002-03,24,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ ORL,ORL,3487,0
11/27/02,Fadeaway Jump Shot,Jump Shot,235,20200206,34.0553,161,-11,-118.1088,0,2,0,2002-03,48,16,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ ORL,ORL,3474,0
11/27/02,Jump Shot,Jump Shot,384,20200206,34.0703,195,-26,-118.0748,11,4,0,2002-03,44,19,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ ORL,ORL,3481,0
11/27/02,Driving Finger Roll Shot,Layup,267,20200206,34.0443,0,0,-118.2698,10,3,0,2002-03,27,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ ORL,ORL,3476,0
11/27/02,Jump Shot,Jump Shot,416,20200206,33.9073,82,137,-118.1878,7,4,0,2002-03,24,15,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL @ ORL,ORL,3485,0
11/27/02,Reverse Layup Shot,Layup,242,20200206,34.0443,0,0,-118.2698,0,2,0,2002-03,24,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ ORL,ORL,3475,0
11/27/02,Fadeaway Jump Shot,Jump Shot,388,20200206,33.9993,-156,45,-118.4258,10,4,0,2002-03,53,16,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ ORL,ORL,3482,0
11/27/02,Jump Shot,Jump Shot,501,20200206,33.9503,98,94,-118.1718,0,4,0,2002-03,45,13,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL @ ORL,ORL,3490,0
11/27/02,Jump Shot,Jump Shot,144,20200206,33.9473,-130,97,-118.3998,9,2,0,2002-03,23,16,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ ORL,ORL,3468,0
11/27/02,Fadeaway Jump Shot,Jump Shot,192,20200206,33.9983,103,46,-118.1668,4,2,0,2002-03,51,11,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL @ ORL,ORL,3471,0
11/27/02,Jump Shot,Jump Shot,147,20200206,33.8913,-20,153,-118.2898,8,2,0,2002-03,57,15,0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL @ ORL,ORL,3469,0
11/27/02,Jump Shot,Jump Shot,124,20200206,33.9453,163,99,-118.1068,10,2,0,2002-03,49,19,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ ORL,ORL,3466,0
11/27/02,Finger Roll Shot,Layup,471,20200206,34.0443,0,0,-118.2698,2,4,0,2002-03,15,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ ORL,ORL,3488,0
11/27/02,Turnaround Jump Shot,Jump Shot,140,20200206,33.9343,-125,110,-118.3948,9,2,0,2002-03,42,16,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ ORL,ORL,3467,0
11/27/02,Jump Shot,Jump Shot,201,20200206,33.9043,-108,140,-118.3778,4,2,0,2002-03,20,17,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ ORL,ORL,3472,0
11/27/02,Jump Shot,Jump Shot,445,20200206,33.9443,169,100,-118.1008,4,4,0,2002-03,43,19,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ ORL,ORL,3486,0
11/27/07,Jump Shot,Jump Shot,42,20700210,34.0273,-131,17,-118.4008,6,1,0,2007-08,57,13,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. SEA,SEA,11723,1
11/27/07,Alley Oop Dunk Shot,Dunk,55,20700210,34.0443,0,0,-118.2698,6,1,0,2007-08,45,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. SEA,SEA,11724,1
11/27/07,Jump Shot,Jump Shot,27,20700210,33.8683,80,176,-118.1898,8,1,0,2007-08,53,19,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. SEA,SEA,11722,1
11/27/07,Jump Shot,Jump Shot,81,20700210,33.8633,69,181,-118.2008,3,1,0,2007-08,41,19,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. SEA,SEA,11725,1
11/27/07,Jump Shot,Jump Shot,338,20700210,33.8943,73,150,-118.1968,4,3,0,2007-08,24,16,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. SEA,SEA,11737,1
11/27/07,Jump Shot,Jump Shot,24,20700210,33.8503,-23,194,-118.2928,9,1,0,2007-08,13,19,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. SEA,SEA,11721,1
11/27/07,Jump Shot,Jump Shot,311,20700210,33.9703,186,74,-118.0838,6,3,0,2007-08,23,20,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. SEA,SEA,11735,1
11/27/07,Layup Shot,Layup,286,20700210,34.0443,0,0,-118.2698,9,3,0,2007-08,5,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. SEA,SEA,11732,1
11/27/07,Jump Shot,Jump Shot,496,20700210,34.0373,151,7,-118.1188,3,4,0,2007-08,20,15,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. SEA,SEA,11741,1
11/27/07,Layup Shot,Layup,346,20700210,34.0443,0,0,-118.2698,3,3,0,2007-08,44,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. SEA,SEA,11738,1
11/27/07,Jump Shot,Jump Shot,291,20700210,33.8933,-107,151,-118.3768,8,3,0,2007-08,45,18,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. SEA,SEA,11733,1
11/27/07,Jump Shot,Jump Shot,210,20700210,33.9973,47,47,-118.2228,4,2,0,2007-08,17,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. SEA,SEA,11728,1
11/27/07,Jump Shot,Jump Shot,322,20700210,33.8783,-187,166,-118.4568,5,3,0,2007-08,32,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. SEA,SEA,11736,1
11/27/07,Jump Shot,Jump Shot,228,20700210,33.8663,-199,178,-118.4688,2,2,0,2007-08,47,26,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. SEA,SEA,11729,1
11/27/07,Jump Shot,Jump Shot,494,20700210,33.8483,90,196,-118.1798,3,4,0,2007-08,51,21,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. SEA,SEA,11740,1
11/27/07,Finger Roll Layup Shot,Layup,103,20700210,34.0063,0,38,-118.2698,1,1,0,2007-08,25,3,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. SEA,SEA,11726,1
11/27/07,Jump Shot,Jump Shot,304,20700210,33.8583,-67,186,-118.3368,6,3,0,2007-08,57,19,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. SEA,SEA,11734,1
11/27/07,Jump Shot,Jump Shot,363,20700210,33.9273,120,117,-118.1498,2,3,0,2007-08,53,16,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. SEA,SEA,11739,1
11/27/07,Jump Bank Shot,Jump Shot,270,20700210,33.9883,-48,56,-118.3178,11,3,0,2007-08,13,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. SEA,SEA,11731,1
11/27/07,Jump Shot,Jump Shot,208,20700210,34.0043,113,40,-118.1568,4,2,0,2007-08,21,11,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. SEA,SEA,11727,1
11/27/07,Jump Shot,Jump Shot,231,20700210,33.9833,131,61,-118.1388,2,2,0,2007-08,9,14,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. SEA,SEA,11730,1
11/27/12,Jump Shot,Jump Shot,126,21200208,33.9153,-122,129,-118.3918,0,1,0,2012-13,6,17,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. IND,IND,19663,1
11/27/12,Jump Shot,Jump Shot,18,21200208,33.8503,170,194,-118.0998,10,1,0,2012-13,17,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. IND,IND,19658,1
11/27/12,Jump Shot,Jump Shot,254,21200208,33.9583,-79,86,-118.3488,1,2,0,2012-13,54,11,0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. IND,IND,19670,1
